Plot,Time,Treatment,Direction,Meter,Invasive,Veg Type,Species,Height,Browsed,NOTES
MC2,5,NF,340,32,na,na,bare ground,-,,
MC2,5,NF,340,33,na,na,litter,-,,
MC2,5,NF,340,34,Native,Grass,spike grass,20,,
MC2,5,NF,340,35,Native,Grass,spike grass,30,,
MC2,5,NF,340,36,Native,Grass,spike grass,30,,
MC2,5,NF,340,37,na,na,litter,-,,
MC2,5,NF,340,38,Native,Grass,spike grass,10,,
MC2,5,NF,340,39,na,na,litter,-,,
MC2,5,NF,340,40,na,na,coarse woody debris,-,,
MC2,5,NF,340,41,Native,Grass,spike grass,10,,
MC2,5,NF,340,42,Native,forb,american jumpseed,30,,
MC2,5,NF,340,43,Native,Grass,spike grass,40,,
MC2,5,NF,340,44,Native,Grass,spike grass,10,,
MC2,5,NF,340,45,Native,Vine,virginia creeper,10,,
MC2,5,NF,340,46,na,na,litter,-,,
MC2,5,NF,340,47,Native,Vine,crossvine,10,,
MC2,5,NF,340,48,Native,Vine,crossvine,20,,
MC2,5,NF,340,49,Native,Vine,virginia creeper,10,,
MC2,5,NF,340,50,Native,Tree,persimmon,40,,
MC2,5,NF,280,1,Native,Vine,blackberry,20,,
MC2,5,NF,280,2,Native,Tree,sweetgum,30,,
MC2,5,NF,280,2,Invasive,Grass,japan grass ,20,,
MC2,5,NF,280,3,Native,Tree,sweetgum,20,,
MC2,5,NF,280,4,Native,forb,false nettle,60,,
MC2,5,NF,280,5,na,na,coarse woody debris,-,,
MC2,5,NF,280,6,Native,Vine,virginia creeper,15,,
MC2,5,NF,280,7,Native,forb,yellow woodsorrel,10,,
MC2,5,NF,280,8,Native,Tree,red maple,20,,
MC2,5,NF,280,9,Native,Vine,crossvine,30,,
MC2,5,NF,280,10,na,na,litter,-,,
MC2,5,NF,280,11,na,na,litter,-,,
MC2,5,NF,280,12,na,na,coarse woody debris,-,,
MC2,5,NF,280,13,Native,Grass,spike grass,10,,
MC2,5,NF,280,14,Native,forb,american jumpseed,40,,
MC2,5,NF,280,15,Native,forb,american jumpseed,20,,
MC2,5,NF,280,16,Invasive,Tree/Shrub,chinese privet,20,,
MC2,5,NF,280,17,Native,Vine,yellow jessamine,20,,
MC2,5,NF,280,18,Native,forb,american jumpseed,50,,
MC2,5,NF,280,19,Native,Vine,blackberry,30,,
MC2,5,NF,280,20,na,na,coarse woody debris,-,,
MC2,5,NF,280,21,Invasive,Tree/Shrub,chinese privet,20,,
MC2,5,NF,280,22,Native,forb,wingstem,50,,
MC2,5,NF,280,23,Native,tree,southern red oak,40,,
MC2,5,NF,280,24,Native,Vine,muscadine,10,,
MC2,5,NF,280,25,Native,Vine,virginia creeper,20,,
MC2,5,NF,280,26,Native,Vine,crossvine,20,,
MC2,5,NF,280,27,Native,Vine,crossvine,20,,
MC2,5,NF,280,28,Native,Vine,blackberry,30,,
MC2,5,NF,280,29,Native,Vine,smilax,20,,
MC2,5,NF,280,30,Native,Grass,sedge,20,,
MC2,5,NF,280,31,Invasive,Grass,japan grass ,20,,
MC2,5,NF,280,32,Native,forb,american jumpseed,40,,
MC2,5,NF,280,33,Native,Vine,poison ivy,20,,
MC2,5,NF,280,34,Native,Vine,blackberry,60,,
MC2,5,NF,280,35,Native,forb,american jumpseed,20,,
MC2,5,NF,280,36,Native,Fern,fern ,40,,
MC2,5,NF,280,37,na,na,bare ground,-,,
MC2,5,NF,280,38,na,na,bare ground,-,,
MC2,5,NF,280,39,na,na,bare ground,-,,
MC2,5,NF,280,40,Invasive,Grass,japan grass ,20,,
MC2,5,NF,280,41,Native,Fern,fern ,40,,
MC2,5,NF,280,42,Native,Grass,sedge,10,,
MC2,5,NF,280,43,Native,Vine,poison ivy,20,,
MC2,5,NF,280,44,na,na,litter,-,,
MC2,5,NF,280,45,na,na,coarse woody debris,-,,
MC2,5,NF,280,46,na,na,litter,-,,
MC2,5,NF,280,47,na,na,coarse woody debris,-,,
MC2,5,NF,280,48,na,na,coarse woody debris,-,,
MC2,5,NF,280,49,Native,Tree,willow oak,30,,
MC2,5,NF,280,50,na,na,litter,-,,
MC2,5,F,329,1,na,na,bare ground,-,,
MC2,5,F,329,2,Invasive,Grass,rye grass,5,,
MC2,5,F,329,3,Native,forb,american jumpseed,20,,
MC2,5,F,329,3,Native,Grass,sedge,20,,
MC2,5,F,329,4,Native,forb,american jumpseed,30,,
MC2,5,F,329,5,Native,forb,american jumpseed,5,,
MC2,5,F,329,6,na,na,litter,-,,
MC2,5,F,329,7,na,na,litter,-,,
MC2,5,F,329,8,Native,Grass,sedge,10,,
MC2,5,F,329,9,na,na,litter,-,,
MC2,5,F,329,10,Native,Vine,smilax,30,,
MC2,5,F,329,11,Native,forb,wingstem,100,,
MC2,5,F,329,11,Native,Vine,muscadine,20,,
MC2,5,F,329,12,Native,Grass,sedge,10,,
MC2,5,F,329,12,Native,Tree/Shrub,american beautyberry,15,,
MC2,5,F,329,13,Native,Grass,sedge,10,,
MC2,5,F,329,13,Native,Tree/Shrub,american beautyberry,30,,
MC2,5,F,329,14,Native,Grass,dichanthelium,10,,
MC2,5,F,329,14,Invasive,Grass,rye grass,60,,
MC2,5,F,329,15,Invasive,Grass,japan grass ,10,,
MC2,5,F,329,16,Native,Tree,persimmon,30,,
MC2,5,F,329,17,Native,forb,american jumpseed,20,,
MC2,5,F,329,18,Invasive,Grass,japan grass ,30,,
MC2,5,F,329,19,Native,Vine,trumpet creeper,30,,
MC2,5,F,329,20,na,na,coarse woody debris,-,,
MC2,5,F,329,21,Native,Grass,spike grass,60,,
MC2,5,F,329,21,Native,forb,virginia dayflower,20,,
MC2,5,F,329,22,Native,Vine,smilax,80,,
MC2,5,F,329,22,Native,Tree,persimmon,60,,
MC2,5,F,329,23,Native,forb,american jumpseed,30,,
MC2,5,F,329,24,Native,forb,american jumpseed,30,,
MC2,5,F,329,25,Native,Vine,muscadine,20,,
MC2,5,F,329,26,na,na,litter,-,,
MC2,5,F,329,27,na,na,litter,-,,
MC2,5,F,329,28,Native,Tree,two-wing silverbell,20,,
MC2,5,F,329,29,Native,Vine,smilax,70,X,
MC2,5,F,329,30,Native,Vine,virginia creeper,10,,
MC2,5,F,329,31,Native,forb,american jumpseed,20,,
MC2,5,F,329,32,Native,forb,american jumpseed,10,,
MC2,5,F,329,33,Native,forb,american jumpseed,10,,
MC2,5,F,329,34,Native,Vine,crossvine,10,,
MC2,5,F,329,35,na,na,litter,-,,
MC2,5,F,329,36,Native,Tree,two-wing silverbell,150,,
MC2,5,F,329,37,Native,Tree,two-wing silverbell,150,,
MC2,5,F,329,38,Native,Vine,smilax,150,,
MC2,5,F,329,38,Native,Vine,muscadine,100,,
MC2,5,F,329,39,Native,Vine,muscadine,150,,
MC2,5,F,329,40,Native,Vine,muscadine,100,,
MC2,5,F,329,41,Native,Tree,two-wing silverbell,30,,
MC2,5,F,329,41,Native,Vine,muscadine,100,,
MC2,5,F,329,42,Native,Tree,two-wing silverbell,150,,
MC2,5,F,329,43,Native,Vine,smilax,60,,
MC2,5,F,329,44,Native,Vine,virginia creeper,20,,
MC2,5,F,329,45,Native,Tree,two-wing silverbell,100,,
MC2,5,F,329,46,Native,Tree/Shrub,sparkleberry,150,,
MC2,5,F,329,47,Native,Vine,smilax,50,,
MC2,5,F,329,47,Native,Tree,two-wing silverbell,100,,
MC2,5,F,329,48,Native,forb,american jumpseed,30,,
MC2,5,F,329,49,Native,forb,american jumpseed,30,,
MC2,5,F,329,50,Native,forb,false nettle,40,X,
MC2,5,F,288,1,na,na,bare ground,-,,
MC2,5,F,288,2,na,na,bare ground,-,,
MC2,5,F,288,3,na,na,bare ground,-,,
MC2,5,F,288,4,na,na,bare ground,-,,
MC2,5,F,288,5,Invasive,Grass,rye grass,10,,
MC2,5,F,288,6,Native,forb,american jumpseed,20,,
MC2,5,F,288,7,na,na,litter,-,,
MC2,5,F,288,8,Native,Grass,brome,40,,
MC2,5,F,288,9,na,na,litter,-,,
MC2,5,F,288,10,Native,forb,wingstem,80,,
MC2,5,F,288,11,Native,forb,american jumpseed,10,,
MC2,5,F,288,12,Native,Grass,sedge,20,,
MC2,5,F,288,13,Invasive,Tree/Shrub,chinaberry,70,,
MC2,5,F,288,14,Native,Tree,two-wing silverbell,100,,
MC2,5,F,288,15,Native,Tree/Shrub,box elder,40,,
MC2,5,F,288,16,Native,forb,american jumpseed,30,,
MC2,5,F,288,17,Native,Grass,spike grass,40,,
MC2,5,F,288,18,Native,forb,wingstem,40,,
MC2,5,F,288,19,Native,forb,wingstem,70,,
MC2,5,F,288,20,na,na,litter,-,,
MC2,5,F,288,21,Native,Grass,spike grass,10,,
MC2,5,F,288,22,Native,Tree/Shrub,box elder,30,,
MC2,5,F,288,23,na,na,coarse woody debris,-,,
MC2,5,F,288,24,na,na,litter,-,,
MC2,5,F,288,25,na,na,litter,-,,
MC2,5,F,288,26,na,na,litter,-,,
MC2,5,F,288,27,na,na,litter,-,,
MC2,5,F,288,28,na,na,litter,-,,
MC2,5,F,288,29,Native,forb,american jumpseed,10,,
MC2,5,F,288,30,Native,Tree,two-wing silverbell,40,,
MC2,5,F,288,31,Native,Vine,smilax,10,,
MC2,5,F,288,31,Native,Tree,two-wing silverbell,100,,
MC2,5,F,288,32,na,na,litter,-,,
MC2,5,F,288,33,Native,forb,american jumpseed,10,,
MC2,5,F,288,34,na,na,litter,-,,
MC2,5,F,288,35,Native,Tree/Shrub,box elder,10,,
MC2,5,F,288,36,na,na,litter,-,,
MC2,5,F,288,37,Native,Tree/Shrub,american elm,150,,
MC2,5,F,288,38,na,na,litter,-,,
MC2,5,F,288,39,Native,forb,smooth ruellia,40,,
MC2,5,F,288,40,Native,Vine,crossvine,10,,
MC2,5,F,288,41,na,na,litter,-,,
MC2,5,F,288,42,na,na,litter,-,,
MC2,5,F,288,43,Native,Tree,red maple,20,,
MC2,5,F,288,44,na,na,litter,-,,
MC2,5,F,288,45,Native,Tree,red maple,20,,
MC2,5,F,288,46,Native,Vine,blackberry,50,,
MC2,5,F,288,47,Native,forb,wingstem,60,,
MC2,5,F,288,48,Native,Tree,willow oak,30,,
MC2,5,F,288,49,Invasive,Grass,japan grass ,20,,
MC2,5,F,288,50,Invasive,Grass,japan grass ,20,,
MC2,5,F,340,1,na,na,bare ground,-,,
MC2,5,F,340,2,na,na,bare ground,-,,
MC2,5,F,340,3,na,na,bare ground,-,,
MC2,5,F,340,4,Native,forb,american jumpseed,5,,
MC2,5,F,340,5,Native,forb,american jumpseed,20,,
MC2,5,F,340,6,Invasive,Grass,rye grass,10,,
MC2,5,F,340,7,Invasive,Grass,rye grass,10,,
MC2,5,F,340,8,na,na,litter,-,,
MC2,5,F,340,9,Native,forb,yellow woodsorrel,10,,
MC2,5,F,340,10,Native,Legume,desmodium ,10,,
MC2,5,F,340,11,Invasive,Grass,rye grass,30,,
MC2,5,F,340,12,Native,forb,wingstem,70,,
MC2,5,F,340,13,Native,forb,wingstem,100,,
MC2,5,F,340,14,Native,Vine,blackberry,40,X,
MC2,5,F,340,15,na,na,litter,-,,
MC2,5,F,340,16,na,na,coarse woody debris,-,,
MC2,5,F,340,17,Native,Grass,spike grass,30,,
MC2,5,F,340,18,Native,Vine,smilax,20,,
MC2,5,F,340,19,Native,Grass,spike grass,40,,
MC2,5,F,340,20,Native,forb,american jumpseed,10,,
MC2,5,F,340,20,Native,Grass,spike grass,20,,
MC2,5,F,340,21,na,na,litter,-,,
MC2,5,F,340,22,Native,Vine,muscadine,30,X,
MC2,5,F,340,22,Native,Vine,smilax,150,,
MC2,5,F,340,23,Native,Vine,muscadine,100,,
MC2,5,F,340,23,Native,Vine,smilax,150,,
MC2,5,F,340,24,Native,Fern,christmas fern,40,,
MC2,5,F,340,24,Native,Tree,two-wing silverbell,30,,
MC2,5,F,340,25,Native,Tree,two-wing silverbell,60,,
MC2,5,F,340,26,Native,forb,american jumpseed,10,,
MC2,5,F,340,26,Native,Tree/Shrub,sparkleberry,150,,
MC2,5,F,340,27,na,na,litter,-,,
MC2,5,F,340,28,Native,Vine,smilax,10,X,
MC2,5,F,340,29,na,na,litter,-,,
MC2,5,F,340,30,na,na,litter,-,,
MC2,5,F,340,31,na,na,litter,-,,
MC2,5,F,340,32,Native,Tree/Shrub,american elm,150,,
MC2,5,F,340,33,na,na,litter,-,,
MC2,5,F,340,34,na,na,bare ground,-,,
MC2,5,F,340,35,Invasive,Tree/Shrub,chinese privet,20,,
MC2,5,F,340,36,Native,forb,gallium,10,,
MC2,5,F,340,37,Native,Tree/Shrub,american elm,90,,
MC2,5,F,340,38,Native,Grass,sedge,10,,
MC2,5,F,340,38,Native,Tree/Shrub,american elm,150,,
MC2,5,F,340,39,Native,forb,american jumpseed,30,,
MC2,5,F,340,39,Native,Tree/Shrub,american elm,150,,
MC2,5,F,340,40,Native,forb,american jumpseed,30,,
MC2,5,F,340,41,Native,Vine,smilax,50,X,
MC2,5,F,340,42,Native,Vine,trumpet creeper,20,X,
MC2,5,F,340,43,Native,Vine,muscadine,20,,
MC2,5,F,340,44,na,na,litter,-,,
MC2,5,F,340,45,na,na,litter,-,,
MC2,5,F,340,46,Native,forb,american jumpseed,50,,
MC2,5,F,340,47,Native,Grass,switchcane,60,,
MC2,5,F,340,47,Native,Vine,smilax,100,X,
MC2,5,F,340,48,na,na,coarse woody debris,-,,
MC2,5,F,340,49,Native,Vine,smilax,60,,
MC2,5,F,340,50,Native,forb,pokeweed,60,X,
MC2,5,F,303,1,na,na,bare ground,-,,
MC2,5,F,303,2,na,na,bare ground,-,,
MC2,5,F,303,3,Native,Grass,rush,5,,
MC2,5,F,303,4,Native,forb,yellow woodsorrel,10,,
MC2,5,F,303,5,Invasive,Grass,rye grass,15,,
MC2,5,F,303,6,Native,forb,american jumpseed,15,,
MC2,5,F,303,7,na,na,litter,-,,
MC2,5,F,303,8,na,na,litter,-,,
MC2,5,F,303,9,na,na,litter,-,,
MC2,5,F,303,10,na,na,litter,-,,
MC2,5,F,303,11,na,na,litter,-,,
MC2,5,F,303,12,na,na,litter,-,,
MC2,5,F,303,13,Native,Vine,smilax,30,,
MC2,5,F,303,14,Native,Vine,smilax,30,,
MC2,5,F,303,14,Native,Vine,blackberry,70,,
MC2,5,F,303,15,Native,Vine,smilax,30,,
MC2,5,F,303,15,Native,Grass,dichanthelium,60,,
MC2,5,F,303,16,Native,Vine,smilax,40,,
MC2,5,F,303,17,Native,Grass,dichanthelium,5,,
MC2,5,F,303,18,Native,Grass,dichanthelium,30,,
MC2,5,F,303,19,Native,Grass,wild rye,20,,
MC2,5,F,303,20,na,na,bare ground,-,,
MC2,5,F,303,21,na,na,bare ground,-,,
MC2,5,F,303,22,Native,Grass,spike grass,35,,
MC2,5,F,303,23,Native,Grass,dichanthelium,10,,
MC2,5,F,303,24,na,na,coarse woody debris,-,,
MC2,5,F,303,25,na,na,litter,-,,
MC2,5,F,303,26,Native,Tree/Shrub,box elder,25,,
MC2,5,F,303,27,Native,Vine,smilax,5,,
MC2,5,F,303,28,na,na,litter,-,,
MC2,5,F,303,29,na,na,litter,-,,
MC2,5,F,303,30,na,na,litter,-,,
MC2,5,F,303,31,na,na,litter,-,,
MC2,5,F,303,32,na,na,litter,-,,
MC2,5,F,303,33,Native,Vine,smilax,10,,
MC2,5,F,303,34,na,na,coarse woody debris,-,,
MC2,5,F,303,35,na,na,litter,-,,
MC2,5,F,303,36,na,na,litter,-,,
MC2,5,F,303,37,na,na,litter,-,,
MC2,5,F,303,38,Native,Tree,persimmon,100,,
MC2,5,F,303,39,Native,forb,american jumpseed,20,,
MC2,5,F,303,40,na,na,litter,-,,
MC2,5,F,303,41,na,na,litter,-,,
MC2,5,F,303,42,na,na,litter,-,,
MC2,5,F,303,43,na,na,litter,-,,
MC2,5,F,303,44,Native,forb,american jumpseed,15,,
MC2,5,F,303,45,Native,Tree/Shrub,box elder,20,,
MC2,5,F,303,46,na,na,litter,-,,
MC2,5,F,303,47,Native,Vine,trumpet creeper,10,,
MC2,5,F,303,48,Native,Tree/Shrub,box elder,10,,
MC2,5,F,303,49,Native,forb,american jumpseed,40,,
MC2,5,F,303,50,Native,forb,wingstem,50,,
MC7,5,F,90,1,na,na,litter,-,,
MC7,5,F,90,2,na,na,litter,-,,
MC7,5,F,90,3,na,na,litter,-,,
MC7,5,F,90,4,na,na,bare ground,-,,
MC7,5,F,90,5,Native,Grass,spike grass,20,,
MC7,5,F,90,6,Native,Grass,spike grass,40,,
MC7,5,F,90,7,Native,Grass,spike grass,40,,
MC7,5,F,90,8,na,na,coarse woody debris,-,,
MC7,5,F,90,9,Native,Grass,spike grass,10,,
MC7,5,F,90,10,Native,Grass,spike grass,30,,
MC7,5,F,90,11,na,na,coarse woody debris,-,,
MC7,5,F,90,12,na,na,litter,-,,
MC7,5,F,90,13,Native,Grass,spike grass,30,,
MC7,5,F,90,14,Native,Grass,spike grass,30,,
MC7,5,F,90,15,na,na,litter,-,,
MC7,5,F,90,16,na,na,litter,-,,
MC7,5,F,90,17,Native,Grass,spike grass,30,,
MC7,5,F,90,18,Native,Grass,spike grass,30,,
MC7,5,F,90,19,Native,Grass,spike grass,50,,
MC7,5,F,90,20,Native,Grass,spike grass,40,,
MC7,5,F,90,21,na,na,litter,-,,
MC7,5,F,90,22,Native,Grass,spike grass,20,,
MC7,5,F,90,23,Native,Grass,spike grass,20,,
MC7,5,F,90,24,Native,Grass,spike grass,30,,
MC7,5,F,90,25,Native,Grass,spike grass,30,,
MC7,5,F,90,26,na,na,litter,-,,
MC7,5,F,90,27,na,na,litter,-,,
MC7,5,F,90,28,Native,Tree/Shrub,american elm,30,,
MC7,5,F,90,29,na,na,litter,-,,
MC7,5,F,90,30,Native,Tree,red maple,20,,
MC7,5,F,90,31,na,na,litter,-,,
MC7,5,F,90,32,Native,Grass,spike grass,30,,
MC7,5,F,90,33,na,na,litter,-,,
MC7,5,F,90,34,na,na,litter,-,,
MC7,5,F,90,35,Native,Grass,spike grass,30,,
MC7,5,F,90,36,Native,forb,partridge berry,5,,
MC7,5,F,90,37,Native,Grass,spike grass,40,,
MC7,5,F,90,38,Native,forb,partridge berry,5,,
MC7,5,F,90,39,na,na,litter,-,,
MC7,5,F,90,40,na,na,litter,-,,
MC7,5,F,90,41,na,na,litter,-,,
MC7,5,F,90,42,na,na,litter,-,,
MC7,5,F,90,43,Native,Grass,spike grass,5,,
MC7,5,F,90,44,Native,forb,partridge berry,5,,
MC7,5,F,90,45,na,na,litter,-,,
MC7,5,F,90,46,Native,Vine,smilax,5,,
MC7,5,F,90,47,na,na,coarse woody debris,-,,
MC7,5,F,90,48,na,na,litter,-,,
MC7,5,F,90,49,na,na,litter,-,,
MC7,5,F,90,50,na,na,litter,-,,
MC7,5,F,180,1,na,na,litter,-,,
MC7,5,F,180,2,na,na,litter,-,,
MC7,5,F,180,3,na,na,litter,-,,
MC7,5,F,180,4,Native,Grass,spike grass,30,,
MC7,5,F,180,5,na,na,litter,-,,
MC7,5,F,180,6,na,na,litter,-,,
MC7,5,F,180,7,na,na,litter,-,,
MC7,5,F,180,8,Native,Grass,spike grass,30,,
MC7,5,F,180,9,na,na,litter,-,,
MC7,5,F,180,10,Native,Grass,spike grass,30,,
MC7,5,F,180,11,na,na,litter,-,,
MC7,5,F,180,12,na,na,coarse woody debris,-,,
MC7,5,F,180,13,Native,Grass,spike grass,30,,
MC7,5,F,180,14,Native,Tree/Shrub,american beautyberry,30,,
MC7,5,F,180,15,Native,Grass,spike grass,10,,
MC7,5,F,180,16,na,na,litter,-,,
MC7,5,F,180,17,Native,Grass,spike grass,10,,
MC7,5,F,180,18,na,na,litter,-,,
MC7,5,F,180,19,Native,Grass,spike grass,30,,
MC7,5,F,180,20,Native,Grass,spike grass,30,,
MC7,5,F,180,21,na,na,litter,-,,
MC7,5,F,180,22,Native,Tree,water oak,30,,
MC7,5,F,180,23,Native,Grass,spike grass,40,,
MC7,5,F,180,24,Native,Grass,spike grass,20,,
MC7,5,F,180,25,Native,Grass,spike grass,20,,
MC7,5,F,180,26,na,na,litter,-,,
MC7,5,F,180,27,Native,Grass,spike grass,30,,
MC7,5,F,180,28,na,na,coarse woody debris,-,,
MC7,5,F,180,29,Native,forb,partridge berry,5,,
MC7,5,F,180,30,na,na,litter,-,,
MC7,5,F,180,31,Native,Grass,spike grass,20,,
MC7,5,F,180,32,na,na,litter,-,,
MC7,5,F,180,33,na,na,coarse woody debris,-,,
MC7,5,F,180,34,Native,moss,moss,2,,
MC7,5,F,180,35,na,na,litter,-,,
MC7,5,F,180,36,Native,forb,partridge berry,5,,
MC7,5,F,180,37,na,na,litter,-,,
MC7,5,F,180,38,Native,forb,partridge berry,5,,
MC7,5,F,180,39,Native,moss,moss,10,,
MC7,5,F,180,40,Native,Grass,spike grass,30,,
MC7,5,F,180,41,Native,Grass,spike grass,40,,
MC7,5,F,180,42,Native,Tree,water oak,45,,
MC7,5,F,180,43,Native,Grass,spike grass,20,,
MC7,5,F,180,44,na,na,litter,-,,
MC7,5,F,180,45,Native,Vine,muscadine,5,,
MC7,5,F,180,46,Native,forb,partridge berry,5,,
MC7,5,F,180,47,na,na,litter,-,,
MC7,5,F,180,48,Native,Grass,spike grass,30,,
MC7,5,F,180,49,Native,forb,partridge berry,5,,
MC7,5,F,180,50,Native,Grass,spike grass,5,,
MC7,5,F,270,1,na,na,bare ground,-,,
MC7,5,F,270,2,na,na,bare ground,-,,
MC7,5,F,270,3,na,na,litter,-,,
MC7,5,F,270,4,Native,Grass,spike grass,20,,
MC7,5,F,270,5,na,na,litter,-,,
MC7,5,F,270,6,Native,Grass,spike grass,30,,
MC7,5,F,270,7,Native,Tree/Shrub,sparkleberry,40,,
MC7,5,F,270,8,na,na,coarse woody debris,-,,
MC7,5,F,270,9,na,na,litter,-,,
MC7,5,F,270,10,na,na,litter,-,,
MC7,5,F,270,11,Native,Grass,spike grass,50,,
MC7,5,F,270,12,na,na,litter,-,,
MC7,5,F,270,13,na,na,litter,-,,
MC7,5,F,270,14,Native,Grass,spike grass,40,,
MC7,5,F,270,15,Native,Grass,spike grass,20,,
MC7,5,F,270,16,Native,Grass,spike grass,20,,
MC7,5,F,270,17,na,na,litter,-,,
MC7,5,F,270,18,na,na,coarse woody debris,-,,
MC7,5,F,270,19,Native,tree,southern red oak,30,,
MC7,5,F,270,20,Native,Grass,spike grass,30,,
MC7,5,F,270,21,Native,Grass,spike grass,40,,
MC7,5,F,270,22,na,na,litter,-,,
MC7,5,F,270,23,Native,Grass,spike grass,10,,
MC7,5,F,270,24,Native,Vine,yellow jessamine,10,,
MC7,5,F,270,25,Native,Grass,spike grass,40,,
MC7,5,F,270,26,na,na,coarse woody debris,-,,
MC7,5,F,270,27,Native,Grass,spike grass,50,,
MC7,5,F,270,28,na,na,litter,-,,
MC7,5,F,270,29,Native,Tree,sweetgum,40,,
MC7,5,F,270,30,Native,Tree,sweetgum,35,,
MC7,5,F,270,31,Native,Grass,spike grass,50,,
MC7,5,F,270,32,Native,Grass,spike grass,40,,
MC7,5,F,270,33,Native,Grass,spike grass,30,,
MC7,5,F,270,34,Native,Vine,muscadine,55,,
MC7,5,F,270,35,Native,Grass,spike grass,40,,
MC7,5,F,270,35,Native,Tree,sweetgum,100,,
MC7,5,F,270,36,Native,Grass,spike grass,40,,
MC7,5,F,270,37,Native,Vine,muscadine,40,,
MC7,5,F,270,37,Native,Grass,spike grass,40,,
MC7,5,F,270,38,na,na,coarse woody debris,-,,
MC7,5,F,270,39,Native,Vine,muscadine,20,,
MC7,5,F,270,40,Native,Vine,muscadine,10,,
MC7,5,F,270,40,Native,Grass,spike grass,40,,
MC7,5,F,270,41,Native,Grass,spike grass,30,,
MC7,5,F,270,42,na,na,litter,-,,
MC7,5,F,270,43,Native,Grass,spike grass,40,,
MC7,5,F,270,44,Native,Grass,spike grass,50,,
MC7,5,F,270,45,Native,Grass,spike grass,40,,
MC7,5,F,270,46,Native,Grass,spike grass,30,,
MC7,5,F,270,47,Native,Tree,sweetgum,60,,
MC7,5,F,270,48,Native,Grass,spike grass,30,,
MC7,5,F,270,49,na,na,litter,-,,
MC7,5,F,270,50,Native,forb,elephants-foot,5,,
MC7,5,F,0,1,na,na,bare ground,-,,
MC7,5,F,0,2,na,na,bare ground,-,,
MC7,5,F,0,3,na,na,bare ground,-,,
MC7,5,F,0,4,Native,Vine,smilax,10,,
MC7,5,F,0,5,na,na,bare ground,-,,
MC7,5,F,0,6,na,na,litter,-,,
MC7,5,F,0,7,na,na,coarse woody debris,-,,
MC7,5,F,0,8,na,na,litter,-,,
MC7,5,F,0,9,na,na,litter,-,,
MC7,5,F,0,10,na,na,litter,-,,
MC7,5,F,0,11,Native,Grass,spike grass,40,,
MC7,5,F,0,12,na,na,coarse woody debris,-,,
MC7,5,F,0,13,Native,Grass,spike grass,20,,
MC7,5,F,0,14,na,na,coarse woody debris,-,,
MC7,5,F,0,15,Native,Grass,spike grass,40,,
MC7,5,F,0,16,na,na,litter,-,,
MC7,5,F,0,17,Native,Grass,spike grass,40,,
MC7,5,F,0,18,Native,Grass,spike grass,40,,
MC7,5,F,0,19,na,na,litter,-,,
MC7,5,F,0,20,Native,Grass,spike grass,30,,
MC7,5,F,0,21,na,na,litter,-,,
MC7,5,F,0,22,Native,Grass,spike grass,30,,
MC7,5,F,0,23,Native,Tree/Shrub,american beautyberry,40,,
MC7,5,F,0,24,na,na,litter,-,,
MC7,5,F,0,25,Native,Grass,spike grass,50,,
MC7,5,F,0,26,na,na,litter,-,,
MC7,5,F,0,27,na,na,litter,-,,
MC7,5,F,0,28,na,na,litter,-,,
MC7,5,F,0,29,na,na,litter,-,,
MC7,5,F,0,30,Native,Tree/Shrub,american elm,100,,
MC7,5,F,0,31,na,na,litter,-,,
MC7,5,F,0,32,na,na,litter,-,,
MC7,5,F,0,33,na,na,coarse woody debris,-,,
MC7,5,F,0,34,na,na,litter,-,,
MC7,5,F,0,35,na,na,litter,-,,
MC7,5,F,0,36,na,na,litter,-,,
MC7,5,F,0,37,Native,Fern,christmas fern,60,,
MC7,5,F,0,37,Native,Tree,two-wing silverbell,60,,
MC7,5,F,0,38,Native,Grass,spike grass,20,,
MC7,5,F,0,39,Native,Tree,sweetgum,150,,
MC7,5,F,0,39,Native,Grass,spike grass,25,,
MC7,5,F,0,40,Native,Tree,sweetgum,150,,
MC7,5,F,0,41,Native,Vine,muscadine,30,,
MC7,5,F,0,42,na,na,litter,-,,
MC7,5,F,0,43,Native,Grass,spike grass,30,,
MC7,5,F,0,44,Native,Fern,christmas fern,60,,
MC7,5,F,0,45,Native,Tree/Shrub,american beautyberry,30,,
MC7,5,F,0,46,na,na,litter,-,,
MC7,5,F,0,47,na,na,litter,-,,
MC7,5,F,0,48,Native,Fern,christmas fern,15,,
MC7,5,F,0,49,Native,Grass,spike grass,30,,
MC7,5,F,0,50,na,na,litter,-,,
MC7,5,NF,180,1,na,na,litter,-,,
MC7,5,NF,180,2,na,na,coarse woody debris,-,,
MC7,5,NF,180,3,na,na,litter,-,,
MC7,5,NF,180,4,na,na,litter,-,,
MC7,5,NF,180,5,na,na,litter,-,,
MC7,5,NF,180,6,Native,Grass,spike grass,20,,
MC7,5,NF,180,7,na,na,litter,-,,
MC7,5,NF,180,8,na,na,litter,-,,
MC7,5,NF,180,9,na,na,litter,-,,
MC7,5,NF,180,10,na,na,litter,-,,
MC7,5,NF,180,11,Native,Tree,witch hazel,40,,
MC7,5,NF,180,12,na,na,litter,-,,
MC7,5,NF,180,13,na,na,litter,-,,
MC7,5,NF,180,14,Native,Vine,smilax,10,,
MC7,5,NF,180,15,na,na,litter,-,,
MC7,5,NF,180,16,na,na,litter,-,,
MC7,5,NF,180,17,na,na,litter,-,,
